x:0.964367, y:-0.220936, z:-0.145542, w:0.000000
x:0.966289, y:-0.234743, z:-0.105741, w:0.000000
x:0.966305, y:-0.248998, z:-0.065223, w:0.000000
x:0.964293, y:-0.263748, z:-0.024000, w:0.000000
x:0.960110, y:-0.279048, z:0.017925, w:0.000000
x:0.953589, y:-0.294962, z:0.060539, w:0.000000
x:0.944535, y:-0.311567, z:0.103827, w:0.000000
x:0.932710, y:-0.328959, z:0.147781, w:0.000000
x:0.917826, y:-0.347254, z:0.192381, w:0.000000
x:0.899524, y:-0.366601, z:0.237614, w:0.000000
x:0.877344, y:-0.387196, z:0.283455, w:0.000000
x:0.850682, y:-0.409299, z:0.329871, w:0.000000
x:0.818702, y:-0.433278, z:0.376824, w:0.000000
x:0.780197, y:-0.459678, z:0.424251, w:0.000000
x:0.733262, y:-0.489377, z:0.472056, w:0.000000
x:0.674533, y:-0.523967, z:0.520061, w:0.000000
x:-0.968691, y:0.220731, z:-0.113651, w:0.000000
x:-0.935043, y:0.224662, z:-0.274267, w:0.000000
x:-0.892942, y:0.224304, z:-0.390311, w:0.000000
x:-0.847176, y:0.221927, z:-0.482743, w:0.000000
x:-0.799508, y:0.218348, z:-0.559564, w:0.000000
x:-0.750809, y:0.213965, z:-0.624904, w:0.000000
x:-0.701591, y:0.209009, z:-0.681238, w:0.000000
x:-0.652176, y:0.203623, z:-0.730208, w:0.000000
x:-0.602786, y:0.197904, z:-0.772971, w:0.000000
x:-0.553565, y:0.191912, z:-0.810392, w:0.000000
x:-0.504639, y:0.185703, z:-0.843121, w:0.000000
x:-0.456088, y:0.179309, z:-0.871683, w:0.000000
x:-0.407983, y:0.172758, z:-0.896496, w:0.000000
x:-0.360375, y:0.166072, z:-0.917905, w:0.000000
x:-0.313308, y:0.159267, z:-0.936201, w:0.000000
x:-0.266820, y:0.152358, z:-0.951627, w:0.000000
x:-0.220934, y:0.145350, z:-0.964397, w:0.000000
x:-0.175684, y:0.138258, z:-0.974690, w:0.000000
x:-0.131082, y:0.131082, z:-0.982667, w:0.000000
x:-0.087150, y:0.123829, z:-0.988469, w:0.000000
x:-0.043908, y:0.116504, z:-0.992219, w:0.000000
x:-0.001367, y:0.109110, z:-0.994029, w:0.000000
x:0.040459, y:0.101648, z:-0.993997, w:0.000000
x:0.081556, y:0.094120, z:-0.992215, w:0.000000
x:0.121914, y:0.086526, z:-0.988762, w:0.000000
x:0.161521, y:0.078866, z:-0.983713, w:0.000000
x:0.200368, y:0.071139, z:-0.977134, w:0.000000
x:0.238441, y:0.063348, z:-0.969089, w:0.000000
x:0.275732, y:0.055490, z:-0.959632, w:0.000000
x:0.312229, y:0.047562, z:-0.948816, w:0.000000
x:0.347922, y:0.039566, z:-0.936688, w:0.000000
x:0.382801, y:0.031495, z:-0.923294, w:0.000000
x:0.416853, y:0.023351, z:-0.908674, w:0.000000
x:0.450068, y:0.015128, z:-0.892866, w:0.000000
x:0.482433, y:0.006828, z:-0.875906, w:0.000000
x:0.513936, y:-0.001559, z:-0.857827, w:0.000000
x:0.544564, y:-0.010030, z:-0.838659, w:0.000000
x:0.574302, y:-0.018593, z:-0.818432, w:0.000000
x:0.603137, y:-0.027250, z:-0.797172, w:0.000000
x:0.631051, y:-0.036007, z:-0.774905, w:0.000000
x:0.658029, y:-0.044868, z:-0.751654, w:0.000000
x:0.684054, y:-0.053839, z:-0.727442, w:0.000000
x:0.709106, y:-0.062924, z:-0.702289, w:0.000000
x:0.733164, y:-0.072132, z:-0.676215, w:0.000000
x:0.756209, y:-0.081465, z:-0.649239, w:0.000000
x:0.778216, y:-0.090935, z:-0.621377, w:0.000000
x:0.799162, y:-0.100547, z:-0.592648, w:0.000000
x:0.819017, y:-0.110311, z:-0.563065, w:0.000000
x:0.837755, y:-0.120234, z:-0.532644, w:0.000000
x:0.855344, y:-0.130327, z:-0.501400, w:0.000000
x:0.871750, y:-0.140601, z:-0.469344, w:0.000000
x:0.886937, y:-0.151066, z:-0.436489, w:0.000000
x:0.900863, y:-0.161737, z:-0.402848, w:0.000000
x:0.913486, y:-0.172628, z:-0.368433, w:0.000000
x:0.924757, y:-0.183754, z:-0.333254, w:0.000000
x:0.934624, y:-0.195132, z:-0.297322, w:0.000000
x:0.943029, y:-0.206782, z:-0.260648, w:0.000000
x:0.949907, y:-0.218724, z:-0.223241, w:0.000000
x:0.955186, y:-0.230984, z:-0.185110, w:0.000000
x:0.958786, y:-0.243589, z:-0.146267, w:0.000000
x:0.960615, y:-0.256570, z:-0.106724, w:0.000000
x:0.960573, y:-0.269961, z:-0.066486, w:0.000000
x:0.958541, y:-0.283807, z:-0.025570, w:0.000000
x:0.954384, y:-0.298153, z:0.016017, w:0.000000
x:0.947946, y:-0.313057, z:0.058262, w:0.000000
x:0.939042, y:-0.328586, z:0.101149, w:0.000000
x:0.927453, y:-0.344824, z:0.144663, w:0.000000
x:0.912914, y:-0.361869, z:0.188781, w:0.000000
x:0.895097, y:-0.379850, z:0.233486, w:0.000000
x:0.873591, y:-0.398928, z:0.278740, w:0.000000
x:0.847859, y:-0.419319, z:0.324511, w:0.000000
x:0.817184, y:-0.441316, z:0.370744, w:0.000000
x:0.780553, y:-0.465344, z:0.417364, w:0.000000
x:0.736448, y:-0.492053, z:0.464250, w:0.000000
x:0.682357, y:-0.522546, z:0.511209, w:0.000000
x:-0.985773, y:0.167733, z:0.010791, w:0.000000
x:-0.963867, y:0.176660, z:-0.199376, w:0.000000
x:-0.925729, y:0.178082, z:-0.333636, w:0.000000
x:-0.882028, y:0.176786, z:-0.436776, w:0.000000
x:-0.835613, y:0.174020, z:-0.521025, w:0.000000
x:-0.787722, y:0.170317, z:-0.592019, w:0.000000
x:-0.739033, y:0.165964, z:-0.652906, w:0.000000
x:-0.689960, y:0.161134, z:-0.705685, w:0.000000
x:-0.640780, y:0.155941, z:-0.751720, w:0.000000
x:-0.591674, y:0.150459, z:-0.792012, w:0.000000
x:-0.542783, y:0.144743, z:-0.827306, w:0.000000
x:-0.494212, y:0.138836, z:-0.858184, w:0.000000
x:-0.446035, y:0.132766, z:-0.885113, w:0.000000
x:-0.398314, y:0.126555, z:-0.908477, w:0.000000
x:-0.351104, y:0.120226, z:-0.928586, w:0.000000
x:-0.304437, y:0.113787, z:-0.945712, w:0.000000
x:-0.258350, y:0.107252, z:-0.960079, w:0.000000
x:-0.212872, y:0.100630, z:-0.971884, w:0.000000
x:-0.168027, y:0.093930, z:-0.981297, w:0.000000
x:-0.123829, y:0.087150, z:-0.988469, w:0.000000
x:-0.080303, y:0.080303, z:-0.993530, w:0.000000
x:-0.037464, y:0.073390, z:-0.996599, w:0.000000
x:0.004677, y:0.066409, z:-0.997781, w:0.000000
x:0.046104, y:0.059367, z:-0.997171, w:0.000000
x:0.086807, y:0.052262, z:-0.994853, w:0.000000
x:0.126774, y:0.045094, z:-0.990906, w:0.000000
x:0.165990, y:0.037869, z:-0.985400, w:0.000000
x:0.204450, y:0.030580, z:-0.978399, w:0.000000
x:0.242142, y:0.023228, z:-0.969963, w:0.000000
x:0.279054, y:0.015814, z:-0.960145, w:0.000000
x:0.315176, y:0.008335, z:-0.948997, w:0.000000
x:0.350497, y:0.000790, z:-0.936563, w:0.000000
x:0.385007, y:-0.006821, z:-0.922888, w:0.000000
x:0.418695, y:-0.014503, z:-0.908011, w:0.000000
x:0.451550, y:-0.022259, z:-0.891968, w:0.000000
x:0.483559, y:-0.030089, z:-0.874795, w:0.000000
x:0.514709, y:-0.037999, z:-0.856522, w:0.000000
x:0.544989, y:-0.045990, z:-0.837181, w:0.000000
x:0.574382, y:-0.054063, z:-0.816800, w:0.000000
x:0.602877, y:-0.062229, z:-0.795404, w:0.000000
x:0.630456, y:-0.070486, z:-0.773018, w:0.000000
x:0.657103, y:-0.078843, z:-0.749666, w:0.000000
x:0.682801, y:-0.087301, z:-0.725370, w:0.000000
x:0.707532, y:-0.095867, z:-0.700149, w:0.000000
x:0.731274, y:-0.104546, z:-0.674024, w:0.000000
x:0.754008, y:-0.113346, z:-0.647012, w:0.000000
x:0.775710, y:-0.122272, z:-0.619131, w:0.000000
x:0.796356, y:-0.131331, z:-0.590398, w:0.000000
x:0.815919, y:-0.140532, z:-0.560827, w:0.000000
x:0.834372, y:-0.149881, z:-0.530433, w:0.000000
x:0.851683, y:-0.159389, z:-0.499231, w:0.000000
x:0.867819, y:-0.169065, z:-0.467234, w:0.000000
x:0.882744, y:-0.178921, z:-0.434455, w:0.000000
x:0.896418, y:-0.188969, z:-0.400907, w:0.000000
x:0.908800, y:-0.199219, z:-0.366598, w:0.000000
x:0.919842, y:-0.209688, z:-0.331545, w:0.000000
x:0.929493, y:-0.220391, z:-0.295755, w:0.000000
x:0.937696, y:-0.231345, z:-0.259240, w:0.000000
x:0.944388, y:-0.242571, z:-0.222014, w:0.000000
x:0.949501, y:-0.254090, z:-0.184083, w:0.000000
x:0.952956, y:-0.265927, z:-0.145459, w:0.000000
x:0.954665, y:-0.278110, z:-0.106156, w:0.000000
x:0.954532, y:-0.290670, z:-0.066183, w:0.000000
x:0.952442, y:-0.303645, z:-0.025553, w:0.000000
x:0.948269, y:-0.317078, z:0.015721, w:0.000000
x:0.941863, y:-0.331019, z:0.057621, w:0.000000
x:0.933050, y:-0.345528, z:0.100138, w:0.000000
x:0.921626, y:-0.360676, z:0.143246, w:0.000000
x:0.907342, y:-0.376550, z:0.186923, w:0.000000
x:0.889898, y:-0.393259, z:0.231146, w:0.000000
x:0.868918, y:-0.410942, z:0.275877, w:0.000000
x:0.843925, y:-0.429775, z:0.321068, w:0.000000
x:0.814282, y:-0.450002, z:0.366666, w:0.000000
x:0.779121, y:-0.471959, z:0.412582, w:0.000000
x:0.737184, y:-0.496149, z:0.458690, w:0.000000
x:0.686492, y:-0.523373, z:0.504786, w:0.000000
x:0.623538, y:-0.555095, z:0.550518, w:0.000000
x:-0.986750, y:0.127055, z:-0.100906, w:0.000000
x:-0.955468, y:0.131217, z:-0.264315, w:0.000000
x:-0.914851, y:0.131282, z:-0.381854, w:0.000000
x:-0.870193, y:0.129441, z:-0.475404, w:0.000000
x:-0.823418, y:0.126474, z:-0.553161, w:0.000000
x:-0.775469, y:0.122755, z:-0.619338, w:0.000000
x:-0.726890, y:0.118498, z:-0.676453, w:0.000000
x:-0.678034, y:0.113840, z:-0.726162, w:0.000000
x:-0.629137, y:0.108873, z:-0.769632, w:0.000000
x:-0.580358, y:0.103653, z:-0.807738, w:0.000000
x:-0.531825, y:0.098230, z:-0.841138, w:0.000000
x:-0.483629, y:0.092636, z:-0.870357, w:0.000000
x:-0.435845, y:0.086899, z:-0.895817, w:0.000000
x:-0.388526, y:0.081036, z:-0.917867, w:0.000000
x:-0.341718, y:0.075062, z:-0.936800, w:0.000000
x:-0.295462, y:0.068992, z:-0.952860, w:0.000000
x:-0.249790, y:0.062836, z:-0.966259, w:0.000000
x:-0.204724, y:0.056599, z:-0.977182, w:0.000000
x:-0.160289, y:0.050288, z:-0.985788, w:0.000000
x:-0.116504, y:0.043908, z:-0.992219, w:0.000000
x:-0.073390, y:0.037464, z:-0.996599, w:0.000000
x:-0.030958, y:0.030958, z:-0.999041, w:0.000000
x:0.010779, y:0.024389, z:-0.999644, w:0.000000
x:0.051804, y:0.017763, z:-0.998499, w:0.000000
x:0.092109, y:0.011078, z:-0.995687, w:0.000000
x:0.131678, y:0.004337, z:-0.991283, w:0.000000
x:0.170502, y:-0.002460, z:-0.985354, w:0.000000
x:0.208573, y:-0.009318, z:-0.977962, w:0.000000
x:0.245877, y:-0.016232, z:-0.969165, w:0.000000
x:0.282406, y:-0.023206, z:-0.959014, w:0.000000
x:0.318149, y:-0.030239, z:-0.947558, w:0.000000
x:0.353096, y:-0.037337, z:-0.934842, w:0.000000
x:0.387234, y:-0.044495, z:-0.920907, w:0.000000
x:0.420555, y:-0.051722, z:-0.905792, w:0.000000
x:0.453045, y:-0.059016, z:-0.889532, w:0.000000
x:0.484693, y:-0.066381, z:-0.872162, w:0.000000
x:0.515487, y:-0.073817, z:-0.853712, w:0.000000
x:0.545414, y:-0.081333, z:-0.834212, w:0.000000
x:0.574459, y:-0.088927, z:-0.813689, w:0.000000
x:0.602608, y:-0.096605, z:-0.792168, w:0.000000
x:0.629847, y:-0.104370, z:-0.769675, w:0.000000
x:0.656158, y:-0.112227, z:-0.746232, w:0.000000
x:0.681525, y:-0.120179, z:-0.721859, w:0.000000
x:0.705928, y:-0.128235, z:-0.696579, w:0.000000
x:0.729348, y:-0.136395, z:-0.670409, w:0.000000
x:0.751765, y:-0.144666, z:-0.643367, w:0.000000
x:0.773155, y:-0.153056, z:-0.615471, w:0.000000
x:0.793495, y:-0.161572, z:-0.586738, w:0.000000
x:0.812758, y:-0.170217, z:-0.557181, w:0.000000
x:0.830916, y:-0.179003, z:-0.526817, w:0.000000
x:0.847939, y:-0.187937, z:-0.495660, w:0.000000
x:0.863795, y:-0.197027, z:-0.463722, w:0.000000
x:0.878449, y:-0.206283, z:-0.431016, w:0.000000
x:0.891860, y:-0.215719, z:-0.397557, w:0.000000
x:0.903988, y:-0.225343, z:-0.363355, w:0.000000
x:0.914787, y:-0.235169, z:-0.328422, w:0.000000
x:0.924206, y:-0.245213, z:-0.292770, w:0.000000
x:0.932191, y:-0.255489, z:-0.256409, w:0.000000
x:0.938680, y:-0.266016, z:-0.219353, w:0.000000
x:0.943605, y:-0.276815, z:-0.181612, w:0.000000
x:0.946892, y:-0.287905, z:-0.143197, w:0.000000
x:0.948457, y:-0.299314, z:-0.104122, w:0.000000
x:0.948203, y:-0.311070, z:-0.064398, w:0.000000
x:0.946023, y:-0.323207, z:-0.024041, w:0.000000
x:0.941795, y:-0.335761, z:0.016938, w:0.000000
x:0.935376, y:-0.348779, z:0.058522, w:0.000000
x:0.926602, y:-0.362313, z:0.100689, w:0.000000
x:0.915278, y:-0.376426, z:0.143419, w:0.000000
x:0.901174, y:-0.391193, z:0.186690, w:0.000000
x:0.884010, y:-0.406709, z:0.230467, w:0.000000
x:0.863438, y:-0.423091, z:0.274716, w:0.000000
x:0.839025, y:-0.440490, z:0.319382, w:0.000000
x:0.810202, y:-0.459109, z:0.364406, w:0.000000
x:0.776205, y:-0.479221, z:0.409699, w:0.000000
x:0.735960, y:-0.501222, z:0.455125, w:0.000000
x:0.687842, y:-0.525725, z:0.500486, w:0.000000
x:0.629148, y:-0.553772, z:0.545445, w:0.000000
x:-0.996114, y:0.073357, z:0.048739, w:0.000000
x:-0.980641, y:0.083368, z:-0.177181, w:0.000000
x:-0.944965, y:0.085321, z:-0.315850, w:0.000000
x:-0.902868, y:0.084594, z:-0.421514, w:0.000000
x:-0.857643, y:0.082443, z:-0.507593, w:0.000000
x:-0.810712, y:0.079400, z:-0.580036, w:0.000000
x:-0.762826, y:0.075742, z:-0.642152, w:0.000000
x:-0.714444, y:0.071634, z:-0.696016, w:0.000000
x:-0.665858, y:0.067182, z:-0.743048, w:0.000000
x:-0.617275, y:0.062458, z:-0.784264, w:0.000000
x:-0.568856, y:0.057519, z:-0.820423, w:0.000000
x:-0.520704, y:0.052400, z:-0.852128, w:0.000000
x:-0.472903, y:0.047128, z:-0.879853, w:0.000000
x:-0.425525, y:0.041728, z:-0.903984, w:0.000000
x:-0.378617, y:0.036215, z:-0.924845, w:0.000000
x:-0.332228, y:0.030603, z:-0.942703, w:0.000000
x:-0.286391, y:0.024903, z:-0.957789, w:0.000000
x:-0.241138, y:0.019123, z:-0.970303, w:0.000000
x:-0.196494, y:0.013272, z:-0.980415, w:0.000000
x:-0.152477, y:0.007351, z:-0.988280, w:0.000000
x:-0.109110, y:0.001367, z:-0.994029, w:0.000000
x:-0.066409, y:-0.004677, z:-0.997781, w:0.000000
x:-0.024389, y:-0.010779, z:-0.999644, w:0.000000
x:0.016939, y:-0.016939, z:-0.999713, w:0.000000
x:0.057556, y:-0.023149, z:-0.998074, w:0.000000
x:0.097457, y:-0.029417, z:-0.994805, w:0.000000
x:0.136625, y:-0.035736, z:-0.989978, w:0.000000
x:0.175054, y:-0.042109, z:-0.983658, w:0.000000
x:0.212732, y:-0.048538, z:-0.975904, w:0.000000
x:0.249647, y:-0.055020, z:-0.966773, w:0.000000
x:0.285790, y:-0.061558, z:-0.956313, w:0.000000
x:0.321151, y:-0.068152, z:-0.944573, w:0.000000
x:0.355718, y:-0.074804, z:-0.931595, w:0.000000
x:0.389481, y:-0.081514, z:-0.917420, w:0.000000
x:0.422430, y:-0.088289, z:-0.902085, w:0.000000
x:0.454552, y:-0.095127, z:-0.885626, w:0.000000
x:0.485836, y:-0.102030, z:-0.868075, w:0.000000
x:0.516270, y:-0.109004, z:-0.849461, w:0.000000
x:0.545839, y:-0.116047, z:-0.829815, w:0.000000
x:0.574531, y:-0.123165, z:-0.809163, w:0.000000
x:0.602332, y:-0.130362, z:-0.787529, w:0.000000
x:0.629225, y:-0.137640, z:-0.764938, w:0.000000
x:0.655195, y:-0.145006, z:-0.741412, w:0.000000
x:0.680225, y:-0.152460, z:-0.716973, w:0.000000
x:0.704296, y:-0.160008, z:-0.691639, w:0.000000
x:0.727388, y:-0.167656, z:-0.665431, w:0.000000
x:0.749481, y:-0.175407, z:-0.638365, w:0.000000
x:0.770553, y:-0.183269, z:-0.610459, w:0.000000
x:0.790579, y:-0.191247, z:-0.581729, w:0.000000
x:0.809534, y:-0.199349, z:-0.552191, w:0.000000
x:0.827390, y:-0.207579, z:-0.521859, w:0.000000
x:0.844118, y:-0.215947, z:-0.490747, w:0.000000
x:0.859684, y:-0.224461, z:-0.458868, w:0.000000
x:0.874056, y:-0.233129, z:-0.426237, w:0.000000
x:0.887193, y:-0.241963, z:-0.392865, w:0.000000
x:0.899055, y:-0.250972, z:-0.358767, w:0.000000
x:0.909598, y:-0.260169, z:-0.323951, w:0.000000
x:0.918771, y:-0.269567, z:-0.288433, w:0.000000
x:0.926522, y:-0.279180, z:-0.252221, w:0.000000
x:0.932791, y:-0.289024, z:-0.215329, w:0.000000
x:0.937510, y:-0.299119, z:-0.177771, w:0.000000
x:0.940609, y:-0.309483, z:-0.139556, w:0.000000
x:0.942004, y:-0.320140, z:-0.100698, w:0.000000
x:0.941603, y:-0.331115, z:-0.061212, w:0.000000
x:0.939303, y:-0.342439, z:-0.021112, w:0.000000
x:0.934985, y:-0.354146, z:0.019588, w:0.000000
x:0.928514, y:-0.366275, z:0.060868, w:0.000000
x:0.919731, y:-0.378873, z:0.102710, w:0.000000
x:0.908454, y:-0.391996, z:0.145087, w:0.000000
x:0.894463, y:-0.405710, z:0.187976, w:0.000000
x:0.877496, y:-0.420097, z:0.231340, w:0.000000
x:0.857233, y:-0.435259, z:0.275140, w:0.000000
x:0.833268, y:-0.451325, z:0.319328, w:0.000000
x:0.805091, y:-0.468463, z:0.363830, w:0.000000
x:0.772020, y:-0.486900, z:0.408552, w:0.000000
x:0.733111, y:-0.506958, z:0.453368, w:0.000000
x:0.686989, y:-0.529117, z:0.498078, w:0.000000
x:0.631468, y:-0.554155, z:0.542365, w:0.000000
x:-0.997646, y:0.033599, z:-0.059782, w:0.000000
x:-0.971217, y:0.038704, z:-0.235031, w:0.000000
x:-0.933044, y:0.039419, z:-0.357595, w:0.000000
x:-0.890041, y:0.038218, z:-0.454276, w:0.000000
x:-0.844523, y:0.035915, z:-0.534314, w:0.000000
x:-0.797585, y:0.032885, z:-0.602309, w:0.000000
x:-0.749849, y:0.029338, z:-0.660959, w:0.000000
x:-0.701717, y:0.025413, z:-0.712002, w:0.000000
x:-0.653449, y:0.021192, z:-0.756674, w:0.000000
x:-0.605224, y:0.016733, z:-0.795880, w:0.000000
x:-0.557186, y:0.012086, z:-0.830300, w:0.000000
x:-0.509431, y:0.007277, z:-0.860481, w:0.000000
x:-0.462046, y:0.002336, z:-0.886853, w:0.000000
x:-0.415083, y:-0.002725, z:-0.909780, w:0.000000
x:-0.368602, y:-0.007885, z:-0.929554, w:0.000000
x:-0.322638, y:-0.013135, z:-0.946431, w:0.000000
x:-0.277232, y:-0.018463, z:-0.960626, w:0.000000
x:-0.232405, y:-0.023866, z:-0.972326, w:0.000000
x:-0.188184, y:-0.029337, z:-0.981696, w:0.000000
x:-0.144595, y:-0.034867, z:-0.988876, w:0.000000
x:-0.101648, y:-0.040459, z:-0.993997, w:0.000000
x:-0.059367, y:-0.046104, z:-0.997171, w:0.000000
x:-0.017763, y:-0.051804, z:-0.998499, w:0.000000
x:0.023149, y:-0.057556, z:-0.998074, w:0.000000
x:0.063358, y:-0.063358, z:-0.995978, w:0.000000
x:0.102852, y:-0.069212, z:-0.992286, w:0.000000
x:0.141617, y:-0.075113, z:-0.987068, w:0.000000
x:0.179647, y:-0.081067, z:-0.980385, w:0.000000
x:0.216928, y:-0.087069, z:-0.972297, w:0.000000
x:0.253450, y:-0.093123, z:-0.962856, w:0.000000
x:0.289203, y:-0.099227, z:-0.952111, w:0.000000
x:0.324178, y:-0.105386, z:-0.940108, w:0.000000
x:0.358363, y:-0.111600, z:-0.926888, w:0.000000
x:0.391748, y:-0.117867, z:-0.912492, w:0.000000
x:0.424321, y:-0.124193, z:-0.896955, w:0.000000
x:0.456072, y:-0.130579, z:-0.880311, w:0.000000
x:0.486988, y:-0.137027, z:-0.862593, w:0.000000
x:0.517056, y:-0.143539, z:-0.843830, w:0.000000
x:0.546265, y:-0.150117, z:-0.824050, w:0.000000
x:0.574600, y:-0.156766, z:-0.803280, w:0.000000
x:0.602047, y:-0.163487, z:-0.781544, w:0.000000
x:0.628591, y:-0.170285, z:-0.758865, w:0.000000
x:0.654215, y:-0.177162, z:-0.735266, w:0.000000
x:0.678903, y:-0.184123, z:-0.710767, w:0.000000
x:0.702636, y:-0.191172, z:-0.685388, w:0.000000
x:0.725394, y:-0.198313, z:-0.659147, w:0.000000
x:0.747158, y:-0.205551, z:-0.632063, w:0.000000
x:0.767905, y:-0.212892, z:-0.604151, w:0.000000
x:0.787611, y:-0.220341, z:-0.575430, w:0.000000
x:0.806251, y:-0.227903, z:-0.545912, w:0.000000
x:0.823797, y:-0.235587, z:-0.515614, w:0.000000
x:0.840220, y:-0.243398, z:-0.484549, w:0.000000
x:0.855488, y:-0.251344, z:-0.452731, w:0.000000
x:0.869567, y:-0.259434, z:-0.420175, w:0.000000
x:0.882421, y:-0.267676, z:-0.386890, w:0.000000
x:0.894006, y:-0.276081, z:-0.352892, w:0.000000
x:0.904280, y:-0.284659, z:-0.318192, w:0.000000
x:0.913195, y:-0.293423, z:-0.282802, w:0.000000
x:0.920698, y:-0.302386, z:-0.246736, w:0.000000
x:0.926729, y:-0.311562, z:-0.210005, w:0.000000
x:0.931225, y:-0.320969, z:-0.172622, w:0.000000
x:0.934115, y:-0.330623, z:-0.134598, w:0.000000
x:0.935319, y:-0.340547, z:-0.095952, w:0.000000
x:0.934747, y:-0.350762, z:-0.056692, w:0.000000
x:0.932299, y:-0.361297, z:-0.016837, w:0.000000
x:0.927860, y:-0.372182, z:0.023595, w:0.000000
x:0.921300, y:-0.383451, z:0.064588, w:0.000000
x:0.912468, y:-0.395148, z:0.106118, w:0.000000
x:0.901187, y:-0.407320, z:0.148164, w:0.000000
x:0.887251, y:-0.420026, z:0.190690, w:0.000000
x:0.870412, y:-0.433339, z:0.233668, w:0.000000
x:0.850368, y:-0.447345, z:0.277050, w:0.000000
x:0.826744, y:-0.462158, z:0.320787, w:0.000000
x:0.799071, y:-0.477917, z:0.364802, w:0.000000
x:0.766729, y:-0.494816, z:0.409004, w:0.000000
x:0.728878, y:-0.513118, z:0.453262, w:0.000000
x:0.684320, y:-0.533210, z:0.497387, w:0.000000
x:0.631239, y:-0.555686, z:0.541064, w:0.000000
x:-0.987953, y:-0.023736, z:0.152924, w:0.000000
x:-0.991251, y:-0.009052, z:-0.131676, w:0.000000
x:-0.959773, y:-0.006204, z:-0.280710, w:0.000000
x:-0.920083, y:-0.006232, z:-0.391675, w:0.000000
x:-0.876551, y:-0.007704, z:-0.481248, w:0.000000
x:-0.830920, y:-0.010059, z:-0.556301, w:0.000000
x:-0.784085, y:-0.013016, z:-0.620517, w:0.000000
x:-0.736579, y:-0.016406, z:-0.676153, w:0.000000
x:-0.688752, y:-0.020122, z:-0.724718, w:0.000000
x:-0.640833, y:-0.024096, z:-0.767302, w:0.000000
x:-0.592992, y:-0.028276, z:-0.804712, w:0.000000
x:-0.545356, y:-0.032625, z:-0.837570, w:0.000000
x:-0.498020, y:-0.037115, z:-0.866371, w:0.000000
x:-0.451057, y:-0.041727, z:-0.891519, w:0.000000
x:-0.404531, y:-0.046440, z:-0.913344, w:0.000000
x:-0.358480, y:-0.051248, z:-0.932129, w:0.000000
x:-0.312955, y:-0.056134, z:-0.948108, w:0.000000
x:-0.267978, y:-0.061097, z:-0.961486, w:0.000000
x:-0.223586, y:-0.066124, z:-0.972439, w:0.000000
x:-0.179800, y:-0.071211, z:-0.981122, w:0.000000
x:-0.136637, y:-0.076358, z:-0.987674, w:0.000000
x:-0.094120, y:-0.081556, z:-0.992215, w:0.000000
x:-0.052262, y:-0.086807, z:-0.994853, w:0.000000
x:-0.011078, y:-0.092109, z:-0.995687, w:0.000000
x:0.029417, y:-0.097457, z:-0.994805, w:0.000000
x:0.069212, y:-0.102852, z:-0.992286, w:0.000000
x:0.108293, y:-0.108293, z:-0.988203, w:0.000000
x:0.146653, y:-0.113783, z:-0.982622, w:0.000000
x:0.184279, y:-0.119317, z:-0.975605, w:0.000000
x:0.221159, y:-0.124899, z:-0.967207, w:0.000000
x:0.257286, y:-0.130528, z:-0.957479, w:0.000000
x:0.292646, y:-0.136206, z:-0.946470, w:0.000000
x:0.327232, y:-0.141933, z:-0.934224, w:0.000000
x:0.361031, y:-0.147709, z:-0.920782, w:0.000000
x:0.394033, y:-0.153538, z:-0.906181, w:0.000000
x:0.426228, y:-0.159422, z:-0.890457, w:0.000000
x:0.457604, y:-0.165360, z:-0.873645, w:0.000000
x:0.488148, y:-0.171356, z:-0.855774, w:0.000000
x:0.517848, y:-0.177412, z:-0.836874, w:0.000000
x:0.546692, y:-0.183530, z:-0.816972, w:0.000000
x:0.574666, y:-0.189714, z:-0.796095, w:0.000000
x:0.601755, y:-0.195964, z:-0.774267, w:0.000000
x:0.627945, y:-0.202286, z:-0.751509, w:0.000000
x:0.653218, y:-0.208681, z:-0.727845, w:0.000000
x:0.677559, y:-0.215154, z:-0.703294, w:0.000000
x:0.700948, y:-0.221710, z:-0.677876, w:0.000000
x:0.723368, y:-0.228350, z:-0.651610, w:0.000000
x:0.744796, y:-0.235082, z:-0.624512, w:0.000000
x:0.765212, y:-0.241907, z:-0.596600, w:0.000000
x:0.784591, y:-0.248833, z:-0.567890, w:0.000000
x:0.802909, y:-0.255865, z:-0.538397, w:0.000000
x:0.820137, y:-0.263008, z:-0.508135, w:0.000000
x:0.836248, y:-0.270269, z:-0.477120, w:0.000000
x:0.851210, y:-0.277655, z:-0.445364, w:0.000000
x:0.864988, y:-0.285174, z:-0.412881, w:0.000000
x:0.877546, y:-0.292835, z:-0.379685, w:0.000000
x:0.888845, y:-0.300644, z:-0.345786, w:0.000000
x:0.898839, y:-0.308615, z:-0.311201, w:0.000000
x:0.907482, y:-0.316756, z:-0.275939, w:0.000000
x:0.914722, y:-0.325081, z:-0.240014, w:0.000000
x:0.920502, y:-0.333601, z:-0.203438, w:0.000000
x:0.924758, y:-0.342333, z:-0.166226, w:0.000000
x:0.927421, y:-0.351293, z:-0.128390, w:0.000000
x:0.928413, y:-0.360499, z:-0.089944, w:0.000000
x:0.927647, y:-0.369973, z:-0.050905, w:0.000000
x:0.925025, y:-0.379739, z:-0.011287, w:0.000000
x:0.920436, y:-0.389823, z:0.028892, w:0.000000
x:0.913755, y:-0.400259, z:0.069608, w:0.000000
